0.004282151	-0.001011056	0.001379457	-0.023597282	-0.006756504	-0.009353685	-0.021859966	0.003025721	0.003016594	-0.003241494	0.009873867	0	0.020644984	-0.003403214	0	-0.00332779	0.004576667	0	0	-0.004228336	-1.1491E-05	-0.003220615	-0.006677803	-0.001712841	-0.002590791	-0.001785842	-0.001284702	-0.004680357	0.007797281	-0.009705308	-0.002450792	0.004292359	-0.011738863	-0.013330266	0.00427605	0.003192873	0.004647374	0.002783656	0.016959954	0.026605507	0.025915765	0.024098609	0.02901903	0.031233695	0.103830607	0.004560633	0.03632525	0.02847884	0.039060046	0.015241326	0.026967848	-0.008819774	-0.012664006	-0.000463916	9.18217E-05	-0.011532753	-0.071095922	-0.005449605	-0.006644543	-0.004291852	0.015470051	0.001825743	0.003391924	-0.012314534	-0.012173205	0.007293698	0.010823788	0.002190581	0.00094919	0.002432982	-0.001492538	0.004729592	0.002005214	-0.007316374	-0.03901731	-0.028030891	0.008538285	0.002662855	-0.017593758	-0.020504573	-0.025551636	0.000647339	0.000360537	0.000500161	0.001995275	1.9934	426	0.122288167	-0.1	0.4	0.3	-0.010331126	-0.000345695	0.11818887	0	0.03	-0.14	-0.11	-0.11	-0.09	0.03	0.03	0.06	40	40.6	0.92	0.36	0.75	1.04	0.93	0.73	0.62	1.35	7.286191715	5.613128106	5.880532986	6.226536669	5.774551546	6.995766156	5.505331536	5.533389489	5.802118375	5.568344504
-0.001429082	-0.000336752	-0.005037744	-0.028451371	-0.004530665	-0.001608993	0.006123599	-0.003025721	-0.003016594	0.006482988	-0.003294896	0	-0.011808097	0.002722015	0.004405293	0.00332779	-2.08505E-05	-0.002989539	0	0.004210533	-0.003384098	0	0.006677803	0.001589911	0.003764618	0.001674385	0.000766894	-0.004555446	0.003853336	-0.004750183	-1.09493E-06	0.008268451	0.005387665	-0.018942294	-0.001429082	0.001144775	0.000918542	0.00432709	0.014411948	0.003696454	-0.008936971	-0.005685122	-0.003434802	-0.011454276	-0.013855369	-0.010291468	0.006469145	-0.013043051	-0.016701151	-0.00614608	-0.007790061	-0.001268313	0.010374315	-0.000188527	0.004168995	-0.135102485	-0.010582109	-0.084332405	-0.088224233	-0.080580487	-0.0199988	0.004393914	0.005831815	0.007117468	0.010536811	0.004959949	0.007400688	0.001405701	0.003587268	0.003055358	0.001678948	0.004277044	0.003998406	0.002284616	-0.00335896	-0.023230848	0.011130252	-0.000295523	-0.039544736	-0.043824195	-0.052881363	0.002492961	0.000720962	0.001249309	-0.001574886	-0.9508	0	0.046841475	-0.4	-0.4	-0.2	0.020662252	0.000546628	0.195475953	-0.02	-0.25	-0.39	-0.44	-0.37	-0.23	-0.23	-0.05	0	39.7	40.3	0.69	-0.01	0.33	0.69	0.72	0.52	0.59	1.37	7.31521839	5.59471138	5.948034989	6.188264123	5.897153868	6.992096427	5.446737372	5.545177444	5.720311777	5.686975356
-5.10934E-07	0.002005009	0.002249629	0.024230458	0.001802545	0.000612257	0.002590727	0.009022618	0.011976191	-0.003241494	0.009820046	0	-0.00583942	-0.001361007	-0.004405293	-0.003338901	-2.06614E-05	0.005979078	-0.002600782	-1.76543E-05	0	0	-0.003338901	-0.000489599	-0.004555114	0.001785612	-0.001024597	-2.01092E-05	0.030131341	-0.004683849	0.001737736	0.003472085	0.000950902	0.003489993	-5.10569E-07	0.001909756	0.000917699	0.014071578	-0.028020784	-0.001101989	-0.00902165	-0.003425062	-0.001150351	0.001151059	-0.019966077	0.009155153	0.002150788	-0.016545672	-0.032091384	0.000437905	-0.012367338	0.037317881	0.010267792	-0.008008896	-0.014536724	0.152052043	0.079893909	0.131299415	0.230880534	0.025317808	0.132722506	-0.001009443	-0.011904292	-0.002463591	-0.057987258	-0.00368582	-0.006109671	-0.000156091	0.005057659	-0.000987477	0.001638917	-0.000717553	0.002789402	0.023619874	-0.011126046	-0.0226252	0.00816158	0.002951306	-0.013718627	-0.015045504	-0.021169864	-0.000161393	0	0.000927048	-0.000735797	-1.3687	-86	-0.086165236	0.6	-0.1	-0.1	0.030993377	0.00086926	0.113781872	-0.13	-0.17	-0.65	-0.69	-0.64	-0.38	-0.24	-0.07	-0.09	39.5	40	0.65	-0.53	-0.23	0.18	0.47	0.41	0.65	1.41	7.011213987	4.983606622	5.327876169	6.059123196	5.796057751	6.86171134	5.111987788	5.241747015	5.609471795	5.789960171
-0.000716588	-0.000675259	0.001204179	0.015076737	0.006563759	-0.001608146	0.006009815	-0.009022618	-0.011976191	-0.003241494	-0.006568011	0	-8.54968E-06	0.004410525	0.002195391	0.003338901	-2.04748E-05	-8.91071E-06	-6.78171E-06	-0.004192878	0	0.003210276	0.00332779	0.003108224	0.004119112	0.004438599	0.001531299	-0.00447428	-0.06807429	0	-0.001047769	0.008678176	0.005451725	0.024135978	-0.000715819	0.003425817	0.003620855	0.015382419	0.009835695	0.025903391	-0.007957144	0.002287322	0.001150351	0.006881555	-0.001185771	0.010198155	-0.010778222	-0.023636367	-0.036528616	-0.008797759	-0.007949314	0.001217458	0.030188103	0.017104593	0.019689533	0.04058187	-0.111330683	-0.067950662	-0.109866478	-0.020666637	-0.030758711	0.006479386	0.003761049	0.005354184	0.041807278	-0.003379997	-0.006363609	0.000936184	0.007977218	0.014445191	0.003010092	0.017239506	0.002781643	0.001055162	-0.010788158	-0.018693813	0.000105558	-0.002064999	0.012821846	0.012693747	0.003859329	0.000438005	-0.0010815	0.001282188	0.012539349	-0.9828	-40	0.003764053	-0.2	-0.4	-0.4	-0.010331125	0.00104613	-0.038945869	0.08	-0.33	-0.08	-0.06	0.02	-0.02	0.03	-0.04	-0.05	39.8	40	0.24	-0.69	-0.37	0.12	0.37	0.36	0.53	1.28	7.161622003	5.384495063	5.66296048	6.144185634	5.758901774	6.923628628	5.241747015	5.497168225	5.655991811	5.693732139
0.001431639	0.000326951	0.000971918	-8.06659E-05	-0.003075954	-0.001945208	-0.010668522	0	0	0.003241494	-0.003252035	0	0.00292826	-0.003395468	-4.80918E-06	-0.003350087	-0.00451468	-0.002980628	-6.81717E-06	0.004175371	0	-1.02729E-05	-0.00332779	-0.002624063	-0.001297824	-0.006723378	0.000504431	0	0.041619668	0	0.001035234	-0.004827284	-0.002067116	0.003798098	0.001430615	0.002402878	0.002448083	-0.020416629	-0.031588265	-0.015046831	-0.001142511	0.005687632	0.006861998	0.005696283	0.009455191	0.003375573	0.003246792	-0.009155895	-0.013622428	0.0015628	-0.005718285	-0.012268672	-0.027919172	0.000675263	0.001484669	-0.00984659	0.069391993	-0.117085734	-0.130770231	-0.102528746	0.05758206	-0.006203982	-0.003709432	-0.010299649	0.005643169	-0.005059411	-0.007930083	-0.000936184	-0.007578267	-0.010948527	-0.00115094	-0.01313846	0.001189768	-0.012024193	0.012030517	-0.011083605	0.005998439	0.001671994	-0.009193395	-0.010481922	-0.0112633	-0.003301285	0.000720945	-0.00124655	0.015558502	-0.7882	-23	0.000838637	-0.1	-0.7	0.3	0.030993377	8.0033E-05	0.038254125	-0.07	0.09	0.06	0.03	0.17	0.2	0.07	0.01	0.08	39.7	40.1	0.4	-0.56	-0.27	0.36	0.64	0.5	0.61	1.43	7.147559271	5.370638028	5.697093487	6.126869184	5.703782475	6.958448393	5.411646052	5.480638923	5.710427017	5.655991811
0	0.001979687	-0.001382202	2.96663E-05	0.002006163	-0.000784145	0.003354051	0	0	0.003241494	-0.013072082	0	0.00292826	0.000336751	-0.002190581	0.003350087	0	0	-6.85291E-06	-0.004175371	0	-0.003200003	0	-0.000608565	-0.002633301	0.000221582	-0.000768429	0	-0.011428696	0	0.001026647	0.005126225	0.007419537	-0.009980606	0	0.000789293	-0.000248684	-0.000219455	0.008605836	-0.001364294	-0.012650353	-0.011411787	-0.011467163	-0.006842333	-0.01064237	-0.005633973	-0.013050902	-0.016222825	-0.032523872	0.000878569	-0.011535611	0.006153151	-0.004540407	0.004413879	0.001678957	0.011574203	0.095817923	0.069076515	0.11560201	0.017834868	0.013853883	-0.002315752	-0.006940516	-0.005556382	-0.007309003	-0.007022998	-0.009974325	-0.002813821	0.000227901	-0.000895416	-0.001821934	-0.000375379	0.001979807	0	0.018965583	-0.004504926	0.002200913	0.003237678	0.036277093	0.037035092	0.034284162	-0.002199202	0.002165258	-0.001176743	0.004386643	-1.2475	-40	-0.037326051	0.3	0	-0.2	0.010331126	0.000869508	-0.119780118	-0.53	-0.44	-0.83	-0.84	-0.85	-0.37	-0.2	-0.01	-0.02	39.5	39.9	0.49	-0.86	-0.58	0.04	0.8	0.83	1.13	1.94	7.128495946	5.33753808	5.777652323	6.011267174	5.730099783	6.864847778	5.170483995	5.361292166	5.65248918	5.648974238
0.004288784	0.001294775	0.00211956	0.006151618	-0.010325828	0.00144214	-0.001357143	0.002989539	0.00297177	-0.006482988	0.013072082	0	-0.00292826	-0.003380207	0.002185793	0	0.00449439	-0.002980628	0.002621233	0.00415801	0.003372684	0	0	0.001335257	0.002843942	0.001828156	0.000672208	0	0.007547206	0	0.001357845	-0.01092581	-0.003290869	0.032175941	0.004297994	0.001832139	0.001904999	0.00202812	-0.006865177	-0.010098878	-0.003479196	-0.005761122	-0.005783272	-0.00919558	-0.038796465	0.0022584	-0.012107233	0.001165607	0.005885134	-0.00832448	-0.002321382	0.009767844	0.024719643	-0.002706207	-0.00392196	-0.016826623	0.001690617	0.075528842	0.128880858	0.010050336	0.037426964	-0.000791525	-0.003644888	-0.028103849	0.000999833	-0.003432757	-0.00474798	-0.001566662	0.000768782	-0.000448009	0.000632476	0.000446863	0.00315956	0.001185256	-0.034640298	-0.014759388	0.003970332	0.008000043	-0.025111841	-0.030091207	-0.020266514	-0.000347685	-0.005404427	0.002031688	-0.003875579	-0.4961	-65	-0.025579426	0.1	0.7	0	0.010331126	0.000359249	0.086601657	-0.09	-0.42	-0.16	-0.03	-0.16	-0.33	-0.25	-0.04	-0.04	39.6	39.9	0.16	-0.93	-0.52	-0.03	0.56	0.67	1.18	1.99	7.087573706	5.288267031	5.723585102	5.976350909	5.700443573	6.906754779	5.38907173	5.411646052	5.590986981	5.66296048
0.003526531	0.003228674	-0.000387121	-0.011892144	-0.002666443	0.001210799	-0.002732859	-0.005979078	-0.005943541	0.003241494	-0.019934215	0	0	0.004056797	-0.002185793	0	-0.00449439	0.005961256	0	-0.00415801	-0.003372684	0	0.003316753	-6.36512E-05	0.000123004	0.000605108	-0.000848947	0.00445435	-5.65339E-05	0.004662013	0.003378395	-0.002571895	-0.002300972	-0.024113051	0.00354794	-0.001623817	-0.002568459	-0.000931328	-0.001263177	0.003414288	-0.001162427	-0.002309753	0	0.002309016	0.011065291	0	-0.013374101	-0.004675137	-0.005885134	-0.005269184	-0.004663502	0.003639032	-0.00780031	0.001375496	-0.000212437	0.021419053	0.083415392	0.006493529	-0.007707167	0.024692613	0.079062379	-0.000607875	-0.003396476	0.029276183	-0.009707189	-0.003444581	-0.003103871	-0.003927426	0.000910384	-8.96258E-05	0.008628565	-0.00087604	0.00275645	0.003547361	0.059088916	0.007731757	-0.001878719	0.007165019	0.011927155	0.011911893	0.016672181	-0.000649336	-0.001436224	0.000640729	-0.008930005	-0.677	-21	-0.017799336	0.1	-0.4	0	0.010331126	0.000472766	-0.041403657	-0.25	-0.05	0	-0.12	-0.25	-0.17	-0.1	-0.13	-0.14	39.3	39.7	0.36	-0.68	-0.39	-0.03	0.64	0.82	1.3	2.1	7.203405521	5.433722004	5.645446898	6.171700597	5.866468057	6.901737207	5.33753808	5.438079309	5.598421959	5.655991811
-0.00852328	-0.004289687	0.001646833	0.003940451	0.003544352	0.000488636	0.003650499	0.002989539	0.005943541	0	0.026623203	0	0	-0.002028398	0.002181026	-0.006734032	0.00447428	-0.002980628	-0.00526317	0.004140793	0	0	-0.003316753	-0.001091673	-0.00461363	-0.001659414	0.000333689	-1.97533E-05	-0.007490672	-2.16335E-05	-0.004124903	-0.006991018	-0.007052417	0.011518038	-0.008553648	0.0012743	0.000290318	0.004757097	0.016091207	-0.000935016	-0.010518859	-0.008136544	-0.005816913	-0.004620454	-0.012300929	-0.003389515	-0.009016483	-0.016548809	-0.013072082	-0.007079317	-0.010567388	0.008441379	0	0.004428832	0.00562947	-0.040320975	-0.059217299	0.057637743	-0.001936109	0.128028474	-0.021339652	-0.000792634	-0.002515593	-0.006612323	-0.004720171	-0.001955035	-0.002445533	-0.001260041	0.000142173	-0.001524869	-0.00569465	-0.000214658	0.002356639	0.002593424	-0.007032554	0.002641153	0.001670147	0.004812329	-0.030544955	-0.033924556	-0.025609319	-0.000905135	0	0.000889221	0.002779925	-1.1318	-65	-0.009874423	-0.1	0.7	-0.1	-0.020662252	0.000720887	0.10702825	-0.38	0.05	0.18	0.24	0.12	-0.01	0	-0.03	-0.07	39.1	39.4	0.79	-0.12	0.23	0.47	1.01	1.2	1.65	2.41	7.00033446	5.267858159	5.676753802	5.950642553	5.424950017	6.891625897	5.323009979	5.393627546	5.575949103	5.686975356
-0.001418942	-0.00131523	-0.00142937	0.007586825	0.001162908	0.000907339	-0.002615386	0.008941937	0.005890917	0	-4.44454E-05	0	0.00291971	0.00471699	-4.74652E-06	0.006734032	-0.00447428	0.00297177	0.00526317	-0.004140793	0	0.003189795	0.003305788	0.000543851	0.003537613	0.001102414	-0.000759902	-1.95789E-05	0.003724399	-0.00464038	-0.001367972	-0.0019301	-0.005246756	0.012381287	-0.001416932	0.002953627	0.00314661	0.004843152	-0.019027762	0.008765738	-0.001176094	0.005817413	0.004654543	0.010365438	0.011078896	0.010131789	-0.007959601	-0.003585392	-0.012032399	-0.006050567	-0.001185131	0.001197008	0.005576756	-0.003813337	-0.009628654	0.051710619	0.055324729	0.191276588	0.188439753	0.194408444	0.05826283	-0.001550216	-0.005525021	-0.001623018	-0.00101437	-0.006478868	-0.00928055	-0.002524855	0.000596905	-0.000538745	-0.001744456	0.001001341	-0.000392388	0.000941398	-0.076310969	-0.018353424	-0.000834725	-0.001152849	-0.019901154	-0.018457776	-0.021800747	0.000348226	0	-0.00039116	0.006252262	-0.39	-67	-0.052101004	0.6	0.6	0.1	0.010331126	3.003E-05	0.071512461	-0.13	-0.09	-0.18	-0.1	-0.03	0.15	0.09	0.05	0.1	39.4	39.7	0.83	-0.17	0.26	0.57	1.29	1.42	1.83	2.64	7.127693699	5.655991811	5.605802066	5.955837369	5.710427017	6.879355804	5.278114659	5.446737372	5.572154032	5.638354669
